primkey,order_id,jcp_line_number,jcp_component_numb,o_status,ship_date,comp_date,sku,lot,back_order,r_quantity,o_quantity,quality_level,match_flag,mono_flag,set_id,color_id,pick_loc,pick_period,pick_pull_time,iip_nbr,hold_flag,dss_flag,alloc_from_task,ticket_type,,,
312265533,2.02311E+13,4,0,DELETE,4/26/23 0:00,4/26/23 0:00,8143076,83,Y,1,1,0,,N,0,0,C3402C3,6,,4.22878E+11,,N,,A,,,
312266275,2.02311E+13,3,0,DELETE,4/26/23 0:00,4/26/23 0:00,7314386,34,Y,2,2,0,,N,0,0,E3735C5,7,,4.22878E+11,,N,,A,,,
312266349,2.02311E+13,2,0,DELETE,4/25/23 0:00,4/25/23 0:00,1245020,91,Y,3,3,0,,N,0,0,C2233G6,67,,4.22878E+11,,N,,A,,,
312269740,2.02311E+13,5,0,DELETE,4/26/23 0:00,4/26/23 0:00,2440196,67,Y,1,1,0,,N,0,0,E2013D3,6,,4.22881E+11,,N,,A,,,
312271724,2.02311E+13,6,0,DELETE,4/26/23 0:00,4/26/23 0:00,4152988,59,Y,1,1,0,,N,0,0,G1601C9,8,,4.22882E+11,,N,,A,,,
312272810,2.02311E+13,3,0,DELETE,4/26/23 0:00,4/26/23 0:00,8143076,91,Y,1,1,0,,N,0,0,C3417C2,6,,4.22883E+11,,N,,A,,,
312274781,2.02311E+13,2,0,DELETE,4/26/23 0:00,4/26/23 0:00,5230473,18,Y,1,1,0,,N,0,0,H3007B2,6,,4.22884E+11,,N,,A,,,
312276849,2.02311E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,5690172,653,Y,1,1,0,,N,0,0,B3428B1,5,,4.22886E+11,,N,,A,,,
312277331,2.02311E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,572003,91,Y,1,1,0,,N,0,0,I1711C1,8,,4.22886E+11,,N,,A,,,
312277402,2.02311E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,2285120,67,Y,1,1,0,,N,0,0,F3418C6,6,,4.22886E+11,,N,,A,,,
312277675,2.02311E+13,11,0,DELETE,4/26/23 0:00,4/26/23 0:00,8580528,1230,Y,1,1,0,,N,0,0,A3035B1,6,,4.22886E+11,,N,,A,,,
312277697,2.02311E+13,5,0,DELETE,4/26/23 0:00,4/26/23 0:00,2231772,67,Y,1,1,0,,N,0,0,E4045A1,5,,4.22886E+11,,N,,A,,,
312277755,2.02311E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,2340113,91,Y,1,1,0,,N,0,0,C3609F1,6,,4.22886E+11,,N,,A,,,
312278375,2.02311E+13,7,0,DELETE,4/26/23 0:00,4/26/23 0:00,7110160,83,Y,1,1,0,,N,0,0,E3134F1,6,,4.22887E+11,,N,,A,,,
312279092,2.02311E+13,5,0,DELETE,4/26/23 0:00,4/26/23 0:00,2281235,75,Y,1,1,0,,N,0,0,G3116E1,6,,4.22887E+11,,N,,A,,,
312281655,2.02311E+13,2,0,DELETE,4/26/23 0:00,4/26/23 0:00,8941204,26,Y,1,1,0,,N,0,0,B1542D3,3,,4.22889E+11,,N,,A,,,
312281945,2.02311E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,572002,91,Y,1,1,0,,N,0,0,V0935B3,8,,4.22889E+11,,N,,A,,,
312283244,2.02312E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,8451028,299,Y,2,2,0,,N,0,0,E2525A2,4,,4.2289E+11,,N,,A,,,
312283637,2.02312E+13,2,0,SCHED,4/26/23 0:00,,5644121,91,Y,1,1,0,,N,0,0,D3435E2,,,,,N,,,,,
312284058,2.02312E+13,4,0,DELETE,4/26/23 0:00,4/26/23 0:00,8511772,67,Y,1,1,0,,N,0,0,G1747E2,4,,4.22891E+11,,N,,A,,,
312284305,2.02312E+13,1,0,SCHED,4/26/23 0:00,,6105051,59,Y,1,1,0,,N,0,0,J0443A1,,,,,N,,,,,
312284317,2.02312E+13,8,0,SCHED,4/26/23 0:00,,1494912,42,Y,1,1,0,,N,0,0,J0423B1,,,,,N,,,,,
312284338,2.02312E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,1248600,109,Y,3,3,0,,N,0,0,F4041G6,4,,4.22891E+11,,N,,A,,,
312284433,2.02312E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,8251077,83,Y,1,1,0,,N,0,0,G3614C3,3,,4.22891E+11,,N,,A,,,
312284522,2.02312E+13,1,0,DELETE,4/26/23 0:00,4/26/23 0:00,2239945,75,Y,1,1,0,,N,0,0,C2621B4,2,,4.22891E+11,,N,,A,,,
312287906,2.02312E+13,6,0,DELETE,4/26/23 0:00,4/26/23 0:00,8451030,2089,Y,1,1,0,,N,0,0,G4115E4,3,,4.22893E+11,N,N,,A,,,
312291983,2.02312E+13,15,0,DELETE,4/26/23 0:00,4/26/23 0:00,5801455,109,Y,1,1,0,,N,0,0,G3509A2,5,,4.22896E+11,,N,,A,,,
312296373,2.02312E+13,3,0,DELETE,4/26/23 0:00,4/26/23 0:00,9622430,232,Y,1,1,0,,N,0,0,E2431A3,2,,4.22899E+11,,N,,A,,,
312296414,2.02312E+13,2,0,SCHED,4/26/23 0:00,,8511810,190,Y,1,1,0,,N,0,0,E3323E1,,,,,N,,,,,
312297185,2.02312E+13,9,0,DELETE,4/26/23 0:00,4/26/23 0:00,5040459,83,Y,1,1,0,,N,0,0,G4503B2,3,,4.229E+11,,N,,A,,,
312300599,2.02312E+13,1,0,SCHED,4/26/23 0:00,,8433261,83,Y,1,1,0,,N,0,0,D1724B1,,,,,N,,,,,
312301757,2.02312E+13,8,0,SCHED,4/26/23 0:00,,8141767,67,Y,1,1,0,,N,0,0,F4807B1,,,,,N,,,,,
312303804,2.02312E+13,2,0,SCHED,4/27/23 0:00,,8331316,75,Y,1,1,0,,N,0,0,E2031B1,,,,,N,,,,,
312303837,2.02312E+13,1,0,SCHED,4/27/23 0:00,,5168018,505,Y,1,1,0,,N,0,0,E3601F6,,,,,N,,,,,
312304572,2.02312E+13,3,0,SCHED,4/27/23 0:00,,8143076,75,Y,1,1,0,,N,0,0,C3413E2,,,,,N,,,,,
312304859,2.02312E+13,4,0,SCHED,4/27/23 0:00,,1073084,18,Y,1,1,0,,N,0,0,A0718A2,,,,,N,,,,,
312304867,2.02312E+13,2,0,SCHED,4/27/23 0:00,,3486253,42,Y,1,1,0,,N,0,0,A3930E6,,,,,N,,,,,
312304868,2.02312E+13,4,0,SCHED,4/27/23 0:00,,3485724,42,Y,1,1,0,,N,0,0,A3949E5,,,,,N,,,,,
312304869,2.02312E+13,5,0,SCHED,4/27/23 0:00,,3484656,34,Y,1,1,0,,N,0,0,D1710E1,,,,,N,,,,,
312304875,2.02312E+13,5,0,SCHED,4/27/23 0:00,,4230343,42,Y,1,1,0,,N,0,0,A3948E6,,,,,N,,,,,
312304882,2.02312E+13,6,0,SCHED,4/27/23 0:00,,3555352,109,Y,1,1,0,,N,0,0,A3946E6,,,,,N,,,,,
312304911,2.02312E+13,1,0,SCHED,4/27/23 0:00,,9622531,67,Y,1,1,0,,N,0,0,E2211F1,,,,,N,,,,,
312311234,2.02312E+13,7,0,SCHED,4/27/23 0:00,,3232286,83,Y,1,1,0,,N,0,0,A2006G3,,,,,N,,,,,
312312918,2.02312E+13,1,0,SCHED,4/27/23 0:00,,7314598,109,Y,1,1,0,,N,0,0,D1046D3,,,,,N,,,,,
312313669,2.02312E+13,11,0,SCHED,4/27/23 0:00,,3232286,83,Y,1,1,0,,N,0,0,A2006G3,,,,,N,,,,,
312313927,2.02312E+13,1,0,SCHED,4/27/23 0:00,,7314598,109,Y,1,1,0,,N,0,0,D1022C2,,,,,N,,,,,
312313938,2.02312E+13,4,0,SCHED,4/27/23 0:00,,8451028,67,Y,1,1,0,,N,0,0,E2553E6,,,,,N,,,,,
312314488,2.02312E+13,2,0,SCHED,4/27/23 0:00,,4281130,166,Y,1,1,0,,N,0,0,H3108C4,,,,,N,,,,,
312314720,2.02312E+13,1,0,SCHED,4/27/23 0:00,,5202000,2493,Y,5,5,0,,N,0,0,E3510H1,,,,,N,,,,,
312316361,2.02312E+13,1,0,SCHED,4/27/23 0:00,,5202000,2493,Y,1,1,0,N,N,0,0,E3520E5,,,,,N,,,,,
312153242,2.02311E+13,1,0,DELETE,4/21/23 0:00,4/21/23 0:00,5645002,109,Y,1,1,0,,N,0,0,D3847F4,3,,4.22806E+11,,N,,A,,,
312154347,2.02311E+13,3,0,DELETE,4/21/23 0:00,4/21/23 0:00,2220200,83,Y,1,1,0,,N,0,0,D3537G1,4,,4.22807E+11,,N,,A,,,
312156465,2.02311E+13,2,0,DELETE,4/21/23 0:00,4/21/23 0:00,8143076,83,Y,1,1,0,,N,0,0,C3402C3,3,,4.22808E+11,,N,,A,,,
312157259,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,8451067,91,Y,1,1,0,,N,0,0,E3918C4,1,,4.22809E+11,,N,,A,,,
312159713,2.02311E+13,3,0,DELETE,4/21/23 0:00,4/21/23 0:00,8240312,1271,Y,1,1,0,,N,0,0,C3932B3,4,,4.2281E+11,,N,,A,,,
312160353,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,7312606,75,Y,8,8,0,,N,0,0,D1737A1,3,,4.22811E+11,N,N,,A,,,
312160617,2.02311E+13,7,0,DELETE,4/21/23 0:00,4/21/23 0:00,8600880,75,Y,1,1,0,,N,0,0,E1412B1,2,,4.22811E+11,,N,,A,,,
312160745,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,7312606,75,Y,2,2,0,N,N,0,0,PBO,3,,4.22811E+11,N,N,,A,,,
312160969,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,8534024,91,Y,2,2,0,,N,0,0,E2030B2,1,,4.22811E+11,,N,,A,,,
312163401,2.02311E+13,7,0,DELETE,4/21/23 0:00,4/21/23 0:00,7314691,42,Y,2,2,0,,N,0,0,F4119D1,1,,4.22813E+11,,N,,A,,,
312165596,2.02311E+13,1,0,DELETE,4/21/23 0:00,4/21/23 0:00,5040459,75,Y,1,1,0,,N,0,0,G4513B2,1,,4.22814E+11,,N,,A,,,
312165818,2.02311E+13,1,0,DELETE,4/21/23 0:00,4/21/23 0:00,1692055,83,Y,1,1,0,,N,0,0,G3121B1,3,,4.22814E+11,,N,,A,,,
312165893,2.02311E+13,2,0,DELETE,4/21/23 0:00,4/21/23 0:00,5230460,141,Y,1,1,0,,N,0,0,B4214B5,2,,4.22814E+11,,N,,A,,,
312165941,2.02311E+13,4,0,DELETE,4/21/23 0:00,4/21/23 0:00,5643068,3475,Y,1,1,0,,N,0,0,C3332A2,3,,4.22814E+11,,N,,A,,,
312165972,2.02311E+13,3,0,DELETE,4/21/23 0:00,4/21/23 0:00,5230460,141,Y,1,1,0,,N,0,0,B4214B5,2,,4.22814E+11,,N,,A,,,
312167298,2.02311E+13,1,0,DELETE,4/21/23 0:00,4/21/23 0:00,1121236,232,Y,1,1,0,,N,0,0,C2902D1,3,,4.22815E+11,,N,,A,,,
312168119,2.02311E+13,1,0,DELETE,4/21/23 0:00,4/21/23 0:00,7169030,265,Y,2,2,0,,N,0,0,E3142E1,1,,4.22816E+11,,N,,A,,,
312168135,2.02311E+13,7,0,DELETE,4/21/23 0:00,4/21/23 0:00,9622458,26,Y,1,1,0,,N,0,0,G4244E4,1,,4.22816E+11,,N,,A,,,
312168460,2.02311E+13,1,0,DELETE,4/21/23 0:00,4/21/23 0:00,8401184,109,Y,1,1,0,,N,0,0,H1033C2,1,,4.22816E+11,,N,,A,,,
312169146,2.02311E+13,4,0,DELETE,4/21/23 0:00,4/21/23 0:00,9622458,232,Y,1,1,0,,N,0,0,G4222E3,1,,4.22817E+11,,N,,A,,,
312169589,2.02311E+13,1,0,DELETE,4/21/23 0:00,4/21/23 0:00,7430894,18,Y,2,2,0,,N,0,0,D4601B3,1,,4.22817E+11,,N,,A,,,
312170459,2.02311E+13,6,0,DELETE,4/24/23 0:00,4/24/23 0:00,8174076,67,Y,1,1,0,,N,0,0,C4103C2,6,,4.22818E+11,,N,,A,,,
312170594,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,1120827,174,Y,1,1,0,,N,0,0,F2103B2,2,,4.22818E+11,,N,,A,,,
312171094,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,9622061,42,Y,1,1,0,,N,0,0,F3935D1,8,,4.22818E+11,,N,,A,,,
312171526,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,3233003,34,Y,1,1,0,,N,0,0,D3547G6,7,,4.22818E+11,,N,,A,,,
312171757,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,8451028,273,Y,1,1,0,,N,0,0,E2647C6,2,,4.22818E+11,,N,,A,,,
312171758,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,8451068,75,Y,1,1,0,,N,0,0,E3708C2,2,,4.22818E+11,,N,,A,,,
312183472,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,9451480,42,Y,1,1,0,,N,0,0,G3631B4,6,,4.22825E+11,,N,,A,,,
312183938,2.02311E+13,12,0,DELETE,4/24/23 0:00,4/24/23 0:00,7290542,42,Y,1,1,0,,N,0,0,G1429E2,1,,4.22825E+11,,N,,A,,,
312185937,2.02311E+13,5,0,DELETE,4/24/23 0:00,4/24/23 0:00,1523000,91,Y,1,1,0,,N,0,0,J0443D3,7,,4.22827E+11,,N,,A,,,
312186887,2.02311E+13,3,0,DELETE,4/24/23 0:00,4/24/23 0:00,8451068,91,Y,1,1,0,,N,0,0,E3725C2,7,,4.22827E+11,,N,,A,,,
312187632,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,2838015,18,Y,1,1,0,,N,0,0,K0120A1,3,,4.22828E+11,,N,,A,,,
312189885,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,8451068,91,Y,1,1,0,,N,0,0,E3725C2,8,,4.22829E+11,,N,,A,,,
312190283,2.02311E+13,3,0,DELETE,4/24/23 0:00,4/24/23 0:00,2880612,83,Y,1,1,0,,N,0,0,E2104C6,3,,4.22829E+11,,N,,A,,,
312190313,2.02311E+13,6,0,DELETE,4/24/23 0:00,4/24/23 0:00,8143076,75,Y,1,1,0,,N,0,0,C3413E2,8,,4.2283E+11,,N,,A,,,
312190636,2.02311E+13,5,0,DELETE,4/24/23 0:00,4/24/23 0:00,8451068,83,Y,1,1,0,,N,0,0,E3736E1,3,,4.2283E+11,,N,,A,,,
312190755,2.02311E+13,4,0,DELETE,4/24/23 0:00,4/24/23 0:00,8143076,83,Y,1,1,0,,N,0,0,C3402C3,7,,4.2283E+11,,N,,A,,,
312190958,2.02311E+13,3,0,DELETE,4/24/23 0:00,4/24/23 0:00,5230460,257,Y,1,1,0,,N,0,0,B3643C4,8,,4.2283E+11,,N,,A,,,
312191887,2.02311E+13,3,0,DELETE,4/24/23 0:00,4/24/23 0:00,3241577,42,Y,1,1,0,,N,0,0,G2149C1,1,,4.2283E+11,,N,,A,,,
312191888,2.02311E+13,7,0,DELETE,4/24/23 0:00,4/24/23 0:00,3241602,42,Y,1,1,0,,N,0,0,D3638G3,1,,4.2283E+11,,N,,A,,,
312194410,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,2440597,59,Y,1,1,0,,N,0,0,E3140C3,6,,4.22832E+11,,N,,A,,,
312194674,2.02311E+13,4,0,DELETE,4/24/23 0:00,4/24/23 0:00,3232309,42,Y,1,1,0,,N,0,0,C3739C3,5,,4.22832E+11,,N,,A,,,
312195988,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,7314690,18,Y,4,4,0,,N,0,0,F1117C4,3,,4.22833E+11,,N,,A,,,
312196037,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,7314690,18,Y,1,1,0,,N,0,0,F1116E2,3,,4.22833E+11,,N,,A,,,
312196488,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,5352090,91,Y,2,2,0,,N,0,0,G2138E2,6,,4.22834E+11,,N,,A,,,
312196621,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,8967038,59,Y,1,1,0,,N,0,0,B2421B2,7,,4.22834E+11,,N,,A,,,
312196899,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,7314690,26,Y,3,3,0,,N,0,0,F1149C4,4,,4.22834E+11,,N,,A,,,
312198745,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,2282422,67,Y,1,1,0,,N,0,0,A1427C3,6,,4.22835E+11,,N,,A,,,
312198795,2.02311E+13,3,0,DELETE,4/24/23 0:00,4/24/23 0:00,8580532,59,Y,1,1,0,,N,0,0,H3742C4,6,,4.22835E+11,,N,,A,,,
312198796,2.02311E+13,6,0,DELETE,4/24/23 0:00,4/24/23 0:00,8580572,257,Y,1,1,0,,N,0,0,D4030C4,6,,4.22835E+11,,N,,A,,,
312198797,2.02311E+13,7,0,DELETE,4/24/23 0:00,4/24/23 0:00,7290595,59,Y,1,1,0,,N,0,0,H3407E6,6,,4.22835E+11,,N,,A,,,
312200427,2.02311E+13,1,0,DELETE,4/25/23 0:00,4/25/23 0:00,9622061,34,Y,1,1,0,,N,0,0,F3934D1,67,,4.22836E+11,,N,,A,,,
312201281,2.02311E+13,1,0,DELETE,4/24/23 0:00,4/24/23 0:00,7310828,26,Y,2,2,0,,N,0,0,H0906D3,2,,4.22837E+11,,N,,A,,,
312201495,2.02311E+13,1,0,DELETE,4/25/23 0:00,4/25/23 0:00,1214720,422,Y,8,8,0,,N,0,0,B3040C3,65,,4.22837E+11,,N,,A,,,
312201516,2.02311E+13,2,0,DELETE,4/25/23 0:00,4/25/23 0:00,8580554,455,Y,1,1,0,,N,0,0,F4310C4,62,,4.22837E+11,,N,,A,,,
312201517,2.02311E+13,3,0,DELETE,4/25/23 0:00,4/25/23 0:00,8580552,59,Y,1,1,0,,N,0,0,E3016E3,62,,4.22837E+11,,N,,A,,,
312201518,2.02311E+13,4,0,DELETE,4/25/23 0:00,4/25/23 0:00,8580552,653,Y,1,1,0,,N,0,0,E3048E4,62,,4.22837E+11,,N,,A,,,
312201628,2.02311E+13,5,0,DELETE,4/25/23 0:00,4/25/23 0:00,280146,34,Y,1,1,0,,N,0,0,I0701G1,62,,4.22837E+11,,N,,A,,,
312201888,2.02311E+13,3,0,DELETE,4/24/23 0:00,4/24/23 0:00,1292010,91,Y,1,1,0,,N,0,0,D1806E1,1,,4.22837E+11,,N,,A,,,
312202509,2.02311E+13,8,0,DELETE,4/25/23 0:00,4/25/23 0:00,5234454,281,Y,1,1,0,,N,0,0,F1951C6,62,,4.22838E+11,,N,,A,,,
312203412,2.02311E+13,1,0,DELETE,4/25/23 0:00,4/25/23 0:00,1523002,67,Y,1,1,0,,N,0,0,J1051C1,66,,4.22838E+11,,N,,A,,,
312207061,2.02311E+13,2,0,DELETE,4/24/23 0:00,4/24/23 0:00,8969065,59,Y,1,1,0,,N,0,0,A3743H2,7,,4.2284E+11,,N,,A,,,
312209938,2.02311E+13,1,0,DELETE,4/25/23 0:00,4/25/23 0:00,163033,174,Y,1,1,0,,N,0,0,J0631A1,63,,4.22842E+11,,N,,A,,,
312216274,2.02311E+13,3,0,DELETE,4/25/23 0:00,4/25/23 0:00,8511742,91,Y,1,1,0,,N,0,0,C2011B1,62,,4.22846E+11,,N,,A,,,
312223210,2.02311E+13,1,0,DELETE,4/25/23 0:00,4/25/23 0:00,5040272,91,Y,3,3,0,,N,0,0,C2702F2,64,,4.2285E+11,,N,,A,,,
312226591,2.02311E+13,5,0,DELETE,4/24/23 0:00,4/24/23 0:00,8400907,75,Y,1,1,0,,N,0,0,A3741E4,3,,4.22853E+11,,N,,A,,,
312227877,2.02311E+13,2,0,DELETE,4/25/23 0:00,4/25/23 0:00,8451068,83,Y,1,1,0,,N,0,0,E3736E1,63,,4.22854E+11,,N,,A,,,
